1 graphs. These are undirected weighted graphs; all are reachable from vertex 0.

** G1: |V| = 200
(u, v) E = { 
      (37, 51, 0.95025)
      (37, 53, 0.77386)
      (37, 57, 0.40733)
      (37, 59, 0.42011)
      (37, 60, 0.63086)
      (37, 61, 0.27393)
      (37, 62, 0.23028)
      (37, 63, 0.44088)
      (37, 65, 0.42289)
      (37, 67, 0.58814)
      (37, 74, 0.96797)
      (37, 77, 0.96450)
      (37, 79, 0.84378)
      (37, 81, 0.80198)
      (37, 82, 0.50933)
      (37, 86, 0.06329)
      (37, 88, 0.04561)
      (37, 90, 0.33516)
      (37, 94, 0.37910)
      (37, 96, 0.84409)
      (37, 98, 0.58102)
      (37, 101, 0.65113)
      (37, 102, 0.13945)
      (37, 104, 0.87951)
      (37, 107, 0.92287)
      (37, 108, 0.75884)
      (37, 115, 0.39727)
      (37, 117, 0.18115)
      (37, 120, 0.58972)
      (37, 123, 0.92807)
      (37, 125, 0.18067)
      (37, 126, 0.33721)
      (37, 127, 0.87402)
      (37, 128, 0.15025)
      (37, 129, 0.34903)
      (37, 130, 0.97889)
      (37, 131, 0.35241)
      (37, 136, 0.02242)
      (37, 138, 0.97816)
      (37, 140, 0.78358)
      (37, 143, 0.24324)
      (37, 145, 0.04889)
      (37, 148, 0.48762)
      (37, 150, 0.37075)
      (37, 151, 0.43763)
      (37, 152, 0.25469)
      (37, 154, 0.89622)
      (37, 156, 0.84513)
      (37, 160, 0.02818)
      (37, 161, 0.96179)
      (37, 164, 0.61355)
      (37, 166, 0.08266)
      (37, 169, 0.45300)
      (37, 171, 0.11469)
      (37, 172, 0.31365)
      (37, 176, 0.71235)
      (37, 178, 0.19510)
      (37, 180, 0.04604)
      (37, 183, 0.34402)
      (37, 184, 0.94202)
      (37, 185, 0.56991)
      (37, 186, 0.12620)
      (37, 188, 0.72949)
      (37, 189, 0.77246)
      (37, 191, 0.61018)
      (37, 192, 0.66609)
      (37, 193, 0.77212)
      (37, 196, 0.45040)
      (37, 197, 0.86567)
      (37, 198, 0.25671)
      (37, 199, 0.95266)
      (38,  1, 0.16652)
      (38,  2, 0.14403)
      (38,  6, 0.48982)
      (38,  9, 0.16674)
      (38, 10, 0.05579)
      (38, 11, 0.13388)
      (38, 17, 0.46140)
      (38, 19, 0.22331)
      (38, 25, 0.65252)
      (38, 26, 0.64105)
      (38, 27, 0.79416)
      (38, 31, 0.53716)
      (38, 35, 0.34541)
      (38, 36, 0.73491)
      (38, 37, 0.61886)
      (38, 39, 0.84290)
      (38, 40, 0.38547)
      (38, 42, 0.71093)
      (38, 45, 0.10089)
      (38, 48, 0.78674)
      (38, 49, 0.30899)
      (38, 50, 0.52059)
      (38, 51, 0.03890)
      (38, 54, 0.99452)
      (38, 55, 0.20574)
      (38, 58, 0.37056)
      (38, 60, 0.13670)
      (38, 61, 0.78068)
      (38, 64, 0.19493)
      (38, 66, 0.58908)
      (38, 67, 0.97270)
      (38, 69, 0.78093)
      (38, 72, 0.56888)
      (38, 73, 0.70995)
      (38, 74, 0.65888)
      (38, 76, 0.76453)
      (38, 77, 0.31649)
      (38, 78, 0.23798)
      (38, 81, 0.73404)
      (38, 83, 0.53498)
      (38, 86, 0.50352)
      (38, 88, 0.58233)
      (38, 89, 0.82435)
      (38, 95, 0.37165)
      (38, 97, 0.39911)
      (38, 103, 0.11775)
      (38, 104, 0.33691)
      (38, 105, 0.96201)
      (38, 109, 0.97455)
      (38, 110, 0.23822)
      (38, 115, 0.23306)
      (38, 118, 0.88702)
      (38, 120, 0.82615)
      (38, 123, 0.41261)
      (38, 126, 0.82264)
      (38, 129, 0.85410)
      (38, 130, 0.39836)
      (38, 133, 0.28937)
      (38, 137, 0.69334)
      (38, 140, 0.75519)
      (38, 145, 0.11396)
      (38, 146, 0.53253)
      (38, 149, 0.69652)
      (38, 151, 0.54742)
      (38, 155, 0.13582)
      (38, 157, 0.72435)
      (38, 158, 0.09740)
      (38, 160, 0.49736)
      (38, 163, 0.69652)
      (38, 164, 0.96236)
      (38, 168, 0.41176)
      (38, 171, 0.54022)
      (38, 173, 0.59821)
      (38, 174, 0.98253)
      (38, 175, 0.03046)
      (38, 177, 0.06098)
      (38, 178, 0.22090)
      (38, 181, 0.51605)
      (38, 182, 0.18554)
      (38, 183, 0.71102)
      (38, 189, 0.26183)
      (38, 190, 0.67082)
      (38, 191, 0.10217)
      (38, 196, 0.27991)
      (39,  1, 0.40830)
      (39,  2, 0.97041)
      (39,  5, 0.75376)
      (39,  6, 0.99746)
      (39,  8, 0.02938)
      (39, 13, 0.14049)
      (39, 15, 0.92452)
      (39, 16, 0.56195)
      (39, 23, 0.33947)
      (39, 24, 0.58130)
      (39, 25, 0.29420)
      (39, 26, 0.42360)
      (39, 27, 0.32007)
      (39, 29, 0.23854)
      (39, 30, 0.47853)
      (39, 33, 0.53895)
      (39, 35, 0.37574)
      (39, 37, 0.51271)
      (39, 38, 0.18635)
      (39, 40, 0.18138)
      (39, 43, 0.99335)
      (39, 45, 0.88492)
      (39, 48, 0.28577)
      (39, 50, 0.54376)
      (39, 52, 0.27701)
      (39, 53, 0.27780)
      (39, 54, 0.07465)
      (39, 59, 0.97595)
      (39, 60, 0.86067)
      (39, 61, 0.81517)
      (39, 68, 0.54292)
      (39, 69, 0.61070)
      (39, 70, 0.27955)
      (39, 71, 0.75676)
      (39, 72, 0.36253)
      (39, 78, 0.29232)
      (39, 79, 0.87522)
      (39, 81, 0.58692)
      (39, 82, 0.84996)
      (39, 83, 0.70327)
      (39, 84, 0.68977)
      (39, 85, 0.61819)
      (39, 87, 0.73710)
      (39, 90, 0.43863)
      (39, 91, 0.90473)
      (39, 92, 0.91748)
      (39, 95, 0.47904)
      (39, 99, 0.23280)
      (39, 100, 0.43545)
      (39, 101, 0.16955)
      (39, 103, 0.36991)
      (39, 106, 0.57532)
      (39, 108, 0.74677)
      (39, 111, 0.02279)
      (39, 113, 0.56469)
      (39, 114, 0.15104)
      (39, 115, 0.28838)
      (39, 118, 0.90831)
      (39, 123, 0.80475)
      (39, 130, 0.06426)
      (39, 131, 0.89640)
      (39, 132, 0.90277)
      (39, 134, 0.28370)
      (39, 135, 0.14421)
      (39, 136, 0.04107)
      (39, 138, 0.86269)
      (39, 142, 0.96874)
      (39, 143, 0.64494)
      (39, 147, 0.95796)
      (39, 149, 0.97831)
      (39, 150, 0.40130)
      (39, 151, 0.45931)
      (39, 152, 0.58865)
      (39, 154, 0.11826)
      (39, 155, 0.22498)
      (39, 156, 0.51267)
      (39, 158, 0.81273)
      (39, 159, 0.04367)
      (39, 160, 0.19711)
      (39, 164, 0.33417)
      (39, 165, 0.33368)
      (39, 166, 0.73395)
      (39, 168, 0.53443)
      (39, 169, 0.36483)
      (39, 170, 0.73015)
      (39, 172, 0.30223)
      (39, 173, 0.46073)
      (39, 174, 0.71879)
      (39, 175, 0.41521)
      (39, 176, 0.60303)
      (39, 180, 0.40563)
      (39, 181, 0.73575)
      (39, 185, 0.54169)
      (39, 187, 0.16030)
      (39, 188, 0.35741)
      (39, 191, 0.49321)
      (39, 193, 0.32802)
      (39, 195, 0.63115)
      (39, 198, 0.22724)
      (39, 199, 0.37836)
      (40,  1, 0.18419)
      (40,  5, 0.23553)
      (40,  6, 0.90968)
      (40,  8, 0.17928)
      (40,  9, 0.03889)
      (40, 10, 0.15427)
      (40, 11, 0.78411)
      (40, 14, 0.78145)
      (40, 16, 0.04885)
      (40, 17, 0.51740)
      (40, 20, 0.07364)
      (40, 21, 0.40261)
      (40, 24, 0.54271)
      (40, 25, 0.04183)
      (40, 27, 0.23392)
      (40, 28, 0.17154)
      (40, 29, 0.33825)
      (40, 32, 0.62157)
      (40, 35, 0.22965)
      (40, 38, 0.02085)
      (40, 39, 0.78086)
      (40, 41, 0.75484)
      (40, 42, 0.41866)
      (40, 46, 0.52014)
      (40, 49, 0.63830)
      (40, 50, 0.74003)
      (40, 51, 0.49061)
      (40, 54, 0.06386)
      (40, 63, 0.01430)
      (40, 65, 0.22727)
      (40, 68, 0.83619)
      (40, 70, 0.22484)
      (40, 71, 0.41941)
      (40, 72, 0.80832)
      (40, 75, 0.66755)
      (40, 78, 0.36008)
      (40, 80, 0.04567)
      (40, 81, 0.44866)
      (40, 82, 0.02980)
      (40, 83, 0.61346)
      (40, 86, 0.28048)
      (40, 91, 0.29356)
      (40, 93, 0.50552)
      (40, 94, 0.28920)
      (40, 95, 0.32828)
      (40, 96, 0.75355)
      (40, 100, 0.96851)
      (40, 105, 0.07310)
      (40, 106, 0.66190)
      (40, 107, 0.50597)
      (40, 109, 0.50523)
      (40, 110, 0.46559)
      (40, 111, 0.14590)
      (40, 112, 0.66012)
      (40, 114, 0.96148)
      (40, 115, 0.51425)
      (40, 116, 0.73624)
      (40, 117, 0.58913)
      (40, 118, 0.53550)
      (40, 126, 0.03438)
      (40, 127, 0.59602)
      (40, 129, 0.07922)
      (40, 130, 0.93187)
      (40, 132, 0.72899)
      (40, 135, 0.46438)
      (40, 136, 0.99795)
      (40, 139, 0.84630)
      (40, 140, 0.34354)
      (40, 145, 0.73801)
      (40, 146, 0.36915)
      (40, 147, 0.45443)
      (40, 149, 0.41575)
      (40, 151, 0.38735)
      (40, 152, 0.06044)
      (40, 157, 0.43027)
      (40, 160, 0.56405)
      (40, 163, 0.67850)
      (40, 166, 0.53236)
      (40, 169, 0.01124)
      (40, 172, 0.46949)
      (40, 176, 0.14934)
      (40, 177, 0.94822)
      (40, 178, 0.48987)
      (40, 180, 0.35053)
      (40, 181, 0.92127)
      (40, 182, 0.28637)
      (40, 183, 0.23010)
      (40, 184, 0.04317)
      (40, 186, 0.98699)
      (40, 190, 0.24998)
      (40, 193, 0.30993)
      (40, 194, 0.71966)
      (40, 197, 0.28098)
      (41,  1, 0.43463)
      (41,  2, 0.57738)
      (41,  3, 0.88421)
      (41,  7, 0.46900)
      (41, 12, 0.94153)
      (41, 14, 0.75673)
      (41, 16, 0.85797)
      (41, 17, 0.33350)
      (41, 18, 0.02207)
      (41, 20, 0.01746)
      (41, 22, 0.00657)
      (41, 24, 0.94431)
      (41, 25, 0.21624)
      (41, 27, 0.57318)
      (41, 29, 0.08517)
      (41, 30, 0.40814)
      (41, 32, 0.47163)
      (41, 34, 0.58921)
      (41, 35, 0.81454)
      (41, 36, 0.13462)
      (41, 37, 0.29713)
      (41, 38, 0.72951)
      (41, 39, 0.72533)
      (41, 40, 0.27975)
      (41, 42, 0.37767)
      (41, 43, 0.94440)
      (41, 46, 0.12326)
      (41, 49, 0.71557)
      (41, 50, 0.32121)
      (41, 53, 0.66731)
      (41, 54, 0.46847)
      (41, 56, 0.89837)
      (41, 58, 0.20637)
      (41, 60, 0.92709)
      (41, 61, 0.46965)
      (41, 62, 0.00150)
      (41, 64, 0.82739)
      (41, 66, 0.59612)
      (41, 67, 0.94001)
      (41, 69, 0.94712)
      (41, 70, 0.48376)
      (41, 71, 0.49198)
      (41, 72, 0.83948)
      (41, 75, 0.25882)
      (41, 82, 0.13744)
      (41, 85, 0.99739)
      (41, 86, 0.85822)
      (41, 90, 0.62640)
      (41, 91, 0.61183)
      (41, 92, 0.85254)
      (41, 94, 0.23740)
      (41, 99, 0.24807)
      (41, 100, 0.93432)
      (41, 102, 0.63000)
      (41, 103, 0.04023)
      (41, 104, 0.11639)
      (41, 106, 0.52148)
      (41, 107, 0.45812)
      (41, 109, 0.33933)
      (41, 110, 0.11785)
      (41, 111, 0.93279)
      (41, 112, 0.82817)
      (41, 113, 0.01637)
      (41, 114, 0.34164)
      (41, 117, 0.84609)
      (41, 118, 0.40371)
      (41, 119, 0.94438)
      (41, 121, 0.74812)
      (41, 123, 0.62502)
      (41, 124, 0.65847)
      (41, 125, 0.34813)
      (41, 134, 0.43184)
      (41, 135, 0.89604)
      (41, 139, 0.81936)
      (41, 140, 0.37173)
      (41, 141, 0.80825)
      (41, 144, 0.32776)
      (41, 145, 0.50040)
      (41, 146, 0.40592)
      (41, 147, 0.47690)
      (41, 148, 0.49276)
      (41, 149, 0.49690)
      (41, 153, 0.78161)
      (41, 159, 0.84655)
      (41, 160, 0.91206)
      (41, 163, 0.62399)
      (41, 166, 0.63003)
      (41, 168, 0.67173)
      (41, 170, 0.75485)
      (41, 171, 0.22355)
      (41, 172, 0.76051)
      (41, 173, 0.42969)
      (41, 177, 0.59218)
      (41, 178, 0.68892)
      (41, 181, 0.86221)
      (41, 185, 0.21221)
      (41, 186, 0.95731)
      (41, 188, 0.24798)
      (41, 192, 0.22688)
      (41, 195, 0.18511)
      (41, 197, 0.91025)
      (41, 198, 0.18357)
      (42,  5, 0.29025)
      (42,  7, 0.43985)
      (42, 12, 0.69913)
      (42, 13, 0.77168)
      (42, 15, 0.27756)
      (42, 16, 0.69561)
      (42, 19, 0.02030)
      (42, 20, 0.46487)
      (42, 24, 0.47977)
      (42, 27, 0.36370)
      (42, 29, 0.23683)
      (42, 32, 0.09198)
      (42, 33, 0.58966)
      (42, 37, 0.44210)
      (42, 38, 0.62244)
      (42, 39, 0.13814)
      (42, 40, 0.55023)
      (42, 41, 0.06052)
      (42, 43, 0.41753)
      (42, 46, 0.96403)
      (42, 47, 0.98666)
      (42, 50, 0.34764)
      (42, 51, 0.05066)
      (42, 52, 0.12701)
      (42, 54, 0.14884)
      (42, 55, 0.85462)
      (42, 57, 0.26477)
      (42, 58, 0.12673)
      (42, 59, 0.94793)
      (42, 62, 0.22396)
      (42, 64, 0.24552)
      (42, 66, 0.64412)
      (42, 67, 0.58978)
      (42, 69, 0.09092)
      (42, 78, 0.42408)
      (42, 80, 0.03459)
      (42, 81, 0.61769)
      (42, 82, 0.06661)
      (42, 83, 0.53472)
      (42, 84, 0.03584)
      (42, 86, 0.70657)
      (42, 87, 0.29625)
      (42, 88, 0.36013)
      (42, 89, 0.30158)
      (42, 91, 0.36394)
      (42, 94, 0.11157)
      (42, 95, 0.14469)
      (42, 97, 0.59448)
      (42, 99, 0.58354)
      (42, 101, 0.04677)
      (42, 103, 0.58506)
      (42, 105, 0.40925)
      (42, 107, 0.70131)
      (42, 110, 0.33595)
      (42, 111, 0.83719)
      (42, 116, 0.73818)
      (42, 118, 0.46063)
      (42, 120, 0.23685)
      (42, 121, 0.46925)
      (42, 123, 0.59381)
      (42, 124, 0.80973)
      (42, 125, 0.94191)
      (42, 129, 0.50920)
      (42, 131, 0.53149)
      (42, 133, 0.65623)
      (42, 136, 0.84848)
      (42, 138, 0.96993)
      (42, 139, 0.82988)
      (42, 142, 0.10787)
      (42, 147, 0.39967)
      (42, 149, 0.31846)
      (42, 150, 0.78447)
      (42, 153, 0.48813)
      (42, 156, 0.34222)
      (42, 158, 0.12452)
      (42, 159, 0.68564)
      (42, 160, 0.50437)
      (42, 161, 0.18576)
      (42, 162, 0.76549)
      (42, 167, 0.02450)
      (42, 168, 0.69671)
      (42, 169, 0.84768)
      (42, 171, 0.09897)
      (42, 172, 0.54770)
      (42, 175, 0.15509)
      (42, 176, 0.64732)
      (42, 178, 0.45783)
      (42, 179, 0.42329)
      (42, 180, 0.22191)
      (42, 181, 0.47658)
      (42, 182, 0.04542)
      (42, 185, 0.17077)
      (42, 192, 0.82377)
      (42, 193, 0.98056)
      (42, 194, 0.09102)
      (42, 196, 0.24388)
      (43,  3, 0.31606)
      (43,  4, 0.81591)
      (43,  9, 0.63863)
      (43, 11, 0.64484)
      (43, 14, 0.92827)
      (43, 15, 0.01082)
      (43, 17, 0.56372)
      (43, 18, 0.63597)
      (43, 21, 0.02177)
      (43, 23, 0.57172)
      (43, 25, 0.46399)
      (43, 27, 0.63206)
      (43, 29, 0.70499)
      (43, 31, 0.48205)
      (43, 32, 0.12836)
      (43, 33, 0.16835)
      (43, 34, 0.87680)
      (43, 37, 0.07078)
      (43, 38, 0.21510)
      (43, 39, 0.33471)
      (43, 40, 0.03146)
      (43, 42, 0.34195)
      (43, 46, 0.15101)
      (43, 48, 0.75728)
      (43, 49, 0.21596)
      (43, 50, 0.13263)
      (43, 52, 0.83976)
      (43, 54, 0.04312)
      (43, 55, 0.23512)
      (43, 57, 0.75699)
      (43, 61, 0.65113)
      (43, 66, 0.09892)
      (43, 67, 0.56886)
      (43, 68, 0.98028)
      (43, 69, 0.79597)
      (43, 71, 0.56999)
      (43, 73, 0.48130)
      (43, 75, 0.51212)
      (43, 76, 0.48563)
      (43, 77, 0.05287)
      (43, 79, 0.64798)
      (43, 81, 0.72063)
      (43, 82, 0.93705)
      (43, 89, 0.93003)
      (43, 93, 0.48371)
      (43, 94, 0.16469)
      (43, 97, 0.10482)
      (43, 100, 0.30583)
      (43, 101, 0.07125)
      (43, 102, 0.65306)
      (43, 104, 0.76473)
      (43, 106, 0.31697)
      (43, 107, 0.45767)
      (43, 108, 0.83878)
      (43, 111, 0.43977)
      (43, 115, 0.02258)
      (43, 118, 0.81225)
      (43, 122, 0.76464)
      (43, 123, 0.67461)
      (43, 126, 0.34368)
      (43, 131, 0.13723)
      (43, 132, 0.83660)
      (43, 134, 0.00438)
      (43, 136, 0.57152)
      (43, 137, 0.97944)
      (43, 138, 0.63527)
      (43, 141, 0.04302)
      (43, 145, 0.73616)
      (43, 146, 0.12395)
      (43, 147, 0.59140)
      (43, 151, 0.58083)
      (43, 153, 0.69542)
      (43, 156, 0.04830)
      (43, 159, 0.32386)
      (43, 160, 0.89093)
      (43, 163, 0.21255)
      (43, 165, 0.97498)
      (43, 166, 0.29335)
      (43, 170, 0.31995)
      (43, 172, 0.01404)
      (43, 176, 0.91069)
      (43, 177, 0.97375)
      (43, 181, 0.17725)
      (43, 183, 0.65072)
      (43, 184, 0.61733)
      (43, 185, 0.63226)
      (43, 186, 0.86303)
      (43, 189, 0.31840)
      (43, 191, 0.87016)
      (43, 193, 0.87491)
      (43, 194, 0.70603)
      (43, 197, 0.56744)
      (43, 198, 0.28499)
      (44,  1, 0.79144)
      (44,  2, 0.10640)
      (44,  3, 0.61001)
      (44,  4, 0.47152)
      (44,  5, 0.70234)
      (44,  9, 0.92687)
      (44, 14, 0.75347)
      (44, 18, 0.92198)
      (44, 19, 0.84635)
      (44, 20, 0.63893)
      (44, 24, 0.26009)
      (44, 27, 0.25447)
      (44, 28, 0.07014)
      (44, 29, 0.01435)
      (44, 30, 0.49357)
      (44, 31, 0.62796)
      (44, 33, 0.23384)
      (44, 35, 0.70713)
      (44, 36, 0.40376)
      (44, 37, 0.03634)
      (44, 40, 0.72514)
      (44, 42, 0.52875)
      (44, 43, 0.62640)
      (44, 46, 0.71469)
      (44, 49, 0.22072)
      (44, 53, 0.00414)
      (44, 56, 0.21282)
      (44, 57, 0.03931)
      (44, 58, 0.99560)
      (44, 59, 0.20865)
      (44, 61, 0.91284)
      (44, 63, 0.02721)
      (44, 67, 0.25690)
      (44, 68, 0.94477)
      (44, 70, 0.39569)
      (44, 76, 0.23153)
      (44, 81, 0.24721)
      (44, 84, 0.20813)
      (44, 85, 0.67049)
      (44, 88, 0.19598)
      (44, 91, 0.21498)
      (44, 92, 0.78158)
      (44, 93, 0.06097)
      (44, 97, 0.75348)
      (44, 99, 0.70763)
      (44, 100, 0.68436)
      (44, 101, 0.09967)
      (44, 103, 0.47179)
      (44, 104, 0.42363)
      (44, 108, 0.55361)
      (44, 110, 0.39381)
      (44, 115, 0.03329)
      (44, 116, 0.09432)
      (44, 118, 0.19572)
      (44, 120, 0.09689)
      (44, 125, 0.56839)
      (44, 127, 0.31634)
      (44, 129, 0.38277)
      (44, 131, 0.28618)
      (44, 135, 0.20982)
      (44, 136, 0.54645)
      (44, 137, 0.79614)
      (44, 139, 0.72308)
      (44, 143, 0.65857)
      (44, 144, 0.22101)
      (44, 146, 0.33161)
      (44, 147, 0.36305)
      (44, 148, 0.83818)
      (44, 149, 0.88471)
      (44, 152, 0.42775)
      (44, 153, 0.07039)
      (44, 155, 0.92949)
      (44, 158, 0.51758)
      (44, 159, 0.65443)
      (44, 161, 0.16802)
      (44, 162, 0.45902)
      (44, 163, 0.41150)
      (44, 164, 0.52074)
      (44, 166, 0.42831)
      (44, 170, 0.21189)
      (44, 171, 0.02839)
      (44, 172, 0.51896)
      (44, 174, 0.22638)
      (44, 175, 0.66368)
      (44, 176, 0.80572)
      (44, 177, 0.47359)
      (44, 179, 0.02482)
      (44, 180, 0.70491)
      (44, 182, 0.74499)
      (44, 183, 0.23011)
      (44, 184, 0.05053)
      (44, 188, 0.75525)
      (44, 189, 0.24353)
      (44, 191, 0.79179)
      (44, 192, 0.62181)
      (44, 193, 0.57783)
      (44, 196, 0.65449)
      (44, 197, 0.87434)
      (44, 198, 0.39869)
      (44, 199, 0.87929)
      (45,  3, 0.69778)
      (45,  5, 0.44140)
      (45,  7, 0.72135)
      (45,  8, 0.38598)
      (45,  9, 0.68593)
      (45, 11, 0.38088)
      (45, 13, 0.51903)
      (45, 16, 0.94516)
      (45, 19, 0.23723)
      (45, 20, 0.08295)
      (45, 21, 0.47474)
      (45, 22, 0.85610)
      (45, 23, 0.71807)
      (45, 27, 0.79806)
      (45, 29, 0.16492)
      (45, 30, 0.72092)
      (45, 31, 0.22028)
      (45, 34, 0.20964)
      (45, 37, 0.24147)
      (45, 38, 0.82672)
      (45, 39, 0.95343)
      (45, 40, 0.07258)
      (45, 51, 0.54069)
      (45, 55, 0.92981)
      (45, 56, 0.14535)
      (45, 57, 0.91194)
      (45, 59, 0.71176)
      (45, 62, 0.58115)
      (45, 68, 0.34128)
