1 directed weighted graphs; all are reachable from vertex 0.

** G1: |V| = 10000
(u, v) E = { 
      (2938, 7958, 0.35123)
      (2939, 2278, 0.91337)
      (2940, 1784, 0.23215)
      (2941, 7029, 0.64387)
      (2942, 7781, 0.81304)
      (2943, 4318, 0.62546)
      (2944, 5055, 0.17673)
      (2945, 106, 0.55617)
      (2945, 2513, 0.05175)
      (2946, 5989, 0.47205)
      (2947, 1720, 0.88900)
      (2947, 6341, 0.80440)
      (2948, 3621, 0.85723)
      (2949, 202, 0.25130)
      (2949, 9541, 0.21820)
      (2950, 9697, 0.08030)
      (2951, 6716, 0.46734)
      (2952, 556, 0.42216)
      (2953, 9987, 0.65667)
      (2954, 8180, 0.79070)
      (2955, 3669, 0.90914)
      (2956, 522, 0.73481)
      (2957, 5485, 0.61175)
      (2958, 9275, 0.61133)
      (2959, 7706, 0.15338)
      (2960, 7396, 0.52881)
      (2961, 2825, 0.55246)
      (2961, 6726, 0.91960)
      (2962, 9677, 0.66851)
      (2963, 3903, 0.83147)
      (2964, 8435, 0.10011)
      (2965, 1550, 0.35809)
      (2966, 8156, 0.16292)
      (2967, 546, 0.35465)
      (2968, 1602, 0.60673)
      (2969, 6163, 0.66900)
      (2969, 7351, 0.45736)
      (2970, 6305, 0.22297)
      (2971, 1872, 0.14494)
      (2972, 6792, 0.22499)
      (2973, 7197, 0.31083)
      (2973, 8182, 0.57371)
      (2974, 9153, 0.91591)
      (2975, 1160, 0.27490)
      (2976, 7871, 0.68775)
      (2977, 4983, 0.74556)
      (2978, 4123, 0.46135)
      (2979, 5238, 0.31151)
      (2980, 6585, 0.80526)
      (2981, 148, 0.53512)
      (2982, 9768, 0.56453)
      (2983, 1069, 0.86738)
      (2983, 4228, 0.83422)
      (2984, 3321, 0.89811)
      (2985, 9484, 0.69772)
      (2986, 8860, 0.01858)
      (2987, 9451, 0.79572)
      (2988, 7711, 0.30242)
      (2989, 9206, 0.38594)
      (2990, 3042, 0.76767)
      (2991, 7101, 0.52544)
      (2992, 4658, 0.66249)
      (2993, 8933, 0.34204)
      (2994, 8890, 0.54468)
      (2994, 9233, 0.78613)
      (2995, 4701, 0.53548)
      (2996, 1240, 0.82176)
      (2997, 1950, 0.41375)
      (2998, 206, 0.31508)
      (2998, 1737, 0.05358)
      (2998, 4340, 0.93734)
      (2999, 471, 0.24835)
      (3000, 7303, 0.48653)
      (3001, 3035, 0.51367)
      (3002, 8116, 0.05402)
      (3003, 3534, 0.64143)
      (3004, 1910, 0.05456)
      (3005, 5475, 0.60098)
      (3006, 3120, 0.56135)
      (3007, 1248, 0.75024)
      (3008, 4045, 0.47231)
      (3009, 8081, 0.90355)
      (3010, 425, 0.79086)
      (3010, 7938, 0.13680)
      (3011, 5943, 0.66586)
      (3012, 6682, 0.72288)
      (3013, 7187, 0.49954)
      (3014, 6179, 0.49908)
      (3015, 1453, 0.38066)
      (3016, 849, 0.55710)
      (3017, 3989, 0.74784)
      (3018, 6290, 0.70349)
      (3019, 479, 0.90350)
      (3020, 341, 0.73603)
      (3021, 5977, 0.50995)
      (3022, 8264, 0.63146)
      (3022, 8590, 0.81308)
      (3023, 1677, 0.90781)
      (3023, 6013, 0.53115)
      (3024, 8574, 0.00691)
      (3025, 2712, 0.09217)
      (3026, 6817, 0.07637)
      (3026, 8514, 0.94250)
      (3027, 696, 0.92582)
      (3028, 360, 0.45439)
      (3028, 7245, 0.25249)
      (3029, 7734, 0.90212)
      (3030, 577, 0.43265)
      (3031, 5397, 0.28975)
      (3031, 6667, 0.22311)
      (3032, 8770, 0.84054)
      (3033, 359, 0.45288)
      (3034, 3747, 0.10653)
      (3035,  6, 0.27208)
      (3036, 3640, 0.90424)
      (3037, 7996, 0.97213)
      (3038, 7372, 0.91064)
      (3039, 1924, 0.91954)
      (3040, 6435, 0.86835)
      (3041, 2042, 0.09966)
      (3042, 1922, 0.19619)
      (3043, 5203, 0.22324)
      (3044, 2363, 0.32446)
      (3045, 498, 0.45069)
      (3046, 2243, 0.74965)
      (3047, 1033, 0.85840)
      (3048, 2107, 0.65328)
      (3049, 8169, 0.76049)
      (3050, 26, 0.63188)
      (3051, 195, 0.12269)
      (3051, 698, 0.33477)
      (3052, 8633, 0.62335)
      (3053, 7260, 0.59336)
      (3054, 4291, 0.95409)
      (3055, 2353, 0.41172)
      (3056, 804, 0.89966)
      (3056, 6603, 0.36972)
      (3057, 9753, 0.92290)
      (3058, 3834, 0.74483)
      (3059, 936, 0.64113)
      (3059, 6983, 0.53403)
      (3060,  9, 0.20241)
      (3061, 5027, 0.22856)
      (3062, 3116, 0.86188)
      (3062, 5141, 0.15031)
      (3063, 3697, 0.81092)
      (3064, 2257, 0.39171)
      (3065, 1364, 0.33151)
      (3066, 3849, 0.40856)
      (3067, 6837, 0.53762)
      (3068, 1707, 0.61295)
      (3068, 3261, 0.27613)
      (3069, 1623, 0.45793)
      (3070, 3829, 0.16762)
      (3071, 9880, 0.33110)
      (3072, 5973, 0.35915)
      (3073, 919, 0.16992)
      (3074, 9163, 0.74066)
      (3075, 1119, 0.45341)
      (3075, 2058, 0.88148)
      (3076, 5557, 0.91096)
      (3077, 5090, 0.95933)
      (3077, 9994, 0.27625)
      (3078, 2753, 0.23969)
      (3079, 8902, 0.35799)
      (3080, 2641, 0.43329)
      (3081, 5966, 0.88643)
      (3082, 8719, 0.19669)
      (3083, 7493, 0.48952)
      (3084, 8227, 0.24695)
      (3085, 3371, 0.63308)
      (3086, 2774, 0.14679)
      (3086, 2919, 0.59028)
      (3087, 7541, 0.62624)
      (3088, 2230, 0.55448)
      (3089, 8913, 0.70391)
      (3090, 375, 0.02076)
      (3090, 5311, 0.26464)
      (3091, 1882, 0.68068)
      (3091, 2826, 0.55218)
      (3091, 5170, 0.12446)
      (3092, 5073, 0.69148)
      (3093, 4310, 0.39539)
      (3094, 5314, 0.76456)
      (3095, 7898, 0.23644)
      (3096, 4160, 0.97152)
      (3097, 5135, 0.95891)
      (3098, 6564, 0.92213)
      (3099, 9765, 0.96333)
      (3100, 2139, 0.94748)
      (3101, 7788, 0.18854)
      (3102, 6551, 0.46872)
      (3103, 6604, 0.31122)
      (3104, 7817, 0.80707)
      (3105, 8375, 0.35489)
      (3106, 1125, 0.90807)
      (3107, 535, 0.85419)
      (3108, 171, 0.72209)
      (3109, 11, 0.95441)
      (3109, 3950, 0.23705)
      (3110, 1302, 0.17324)
      (3110, 7294, 0.53519)
      (3110, 9801, 0.47727)
      (3111, 3781, 0.44518)
      (3112, 7512, 0.97866)
      (3113, 5585, 0.35362)
      (3114, 3238, 0.77621)
      (3115, 1964, 0.85387)
      (3116, 197, 0.22724)
      (3117, 3453, 0.23122)
      (3118, 1062, 0.79533)
      (3118, 4481, 0.93330)
      (3119, 98, 0.36194)
      (3119, 4798, 0.13702)
      (3120, 7567, 0.10106)
      (3121, 605, 0.43055)
      (3122, 5387, 0.12743)
      (3123, 5527, 0.75013)
      (3124, 9350, 0.75567)
      (3125, 5151, 0.37184)
      (3126, 5359, 0.68495)
      (3127, 4906, 0.13775)
      (3128, 861, 0.19426)
      (3128, 5224, 0.17787)
      (3129, 2814, 0.01285)
      (3130, 5548, 0.18228)
      (3131, 7087, 0.63902)
      (3132, 363, 0.05337)
      (3133, 9919, 0.51289)
      (3134, 9882, 0.12766)
      (3135, 1001, 0.53544)
      (3136, 2592, 0.00664)
      (3137, 1334, 0.46808)
      (3137, 3727, 0.23428)
      (3138, 7170, 0.74965)
      (3139, 6597, 0.63616)
      (3140, 4873, 0.88368)
      (3141, 5070, 0.11140)
      (3141, 6453, 0.30202)
      (3141, 8214, 0.55854)
      (3142, 1066, 0.80420)
      (3143, 8973, 0.53783)
      (3144, 284, 0.90210)
      (3145, 1817, 0.06936)
      (3146, 2941, 0.09408)
      (3147, 2722, 0.37563)
      (3148, 4111, 0.93254)
      (3149, 4300, 0.32538)
      (3150, 2545, 0.06732)
      (3151, 4412, 0.79862)
      (3152, 2880, 0.84293)
      (3152, 4400, 0.36242)
      (3153, 154, 0.16383)
      (3154, 6250, 0.19929)
      (3155, 958, 0.11440)
      (3156, 6411, 0.90747)
      (3157, 4866, 0.54713)
      (3158, 3953, 0.40241)
      (3159, 6885, 0.78826)
      (3160, 9001, 0.06846)
      (3161, 3951, 0.31643)
      (3162, 355, 0.18768)
      (3163, 4121, 0.51466)
      (3164, 2416, 0.43874)
      (3164, 6888, 0.34420)
      (3164, 9805, 0.67823)
      (3165, 2711, 0.40743)
      (3165, 3603, 0.55945)
      (3166, 3251, 0.24901)
      (3167, 4099, 0.47577)
      (3168, 4196, 0.30712)
      (3169, 7519, 0.76871)
      (3170, 3431, 0.83282)
      (3171, 138, 0.83274)
      (3172, 6584, 0.10379)
      (3172, 9677, 0.83536)
      (3173, 2616, 0.55959)
      (3174, 7037, 0.20578)
      (3175, 6109, 0.63474)
      (3176, 3389, 0.39110)
      (3177, 4430, 0.49520)
      (3178, 3038, 0.70851)
      (3179, 1939, 0.87182)
      (3180, 3902, 0.83735)
      (3180, 4921, 0.22568)
      (3180, 5450, 0.11700)
      (3181, 3859, 0.67888)
      (3181, 8997, 0.88868)
      (3182, 3036, 0.07918)
      (3183, 7036, 0.88897)
      (3184, 7199, 0.18516)
      (3185, 9936, 0.52561)
      (3186, 3338, 0.77140)
      (3187, 7784, 0.66201)
      (3188, 8393, 0.77865)
      (3189, 7615, 0.31826)
      (3190, 5484, 0.06792)
      (3191, 1894, 0.23075)
      (3192, 1848, 0.62164)
      (3193, 6681, 0.52680)
      (3194, 1420, 0.75270)
      (3195, 9847, 0.60063)
      (3196, 9825, 0.34163)
      (3197, 4025, 0.49247)
      (3198, 5508, 0.72816)
      (3199, 9087, 0.40782)
      (3200, 5131, 0.58880)
      (3201, 2067, 0.74795)
      (3202, 9127, 0.97552)
      (3203, 9543, 0.59212)
      (3204, 7236, 0.62179)
      (3205, 6095, 0.01644)
      (3206, 3243, 0.80933)
      (3207, 3274, 0.76569)
      (3208, 6788, 0.03727)
      (3209, 8541, 0.55218)
      (3210, 1992, 0.31870)
      (3210, 9346, 0.34015)
      (3211, 5871, 0.81733)
      (3212, 5322, 0.49588)
      (3213, 7693, 0.57765)
      (3214, 9745, 0.12922)
      (3215, 1775, 0.78458)
      (3216, 2076, 0.53281)
      (3216, 2949, 0.80004)
      (3217, 1090, 0.99589)
      (3218, 7534, 0.52115)
      (3219, 8251, 0.09326)
      (3220, 6783, 0.09760)
      (3220, 8390, 0.05395)
      (3221, 6482, 0.52116)
      (3222, 6804, 0.84916)
      (3223, 5776, 0.34927)
      (3223, 9715, 0.11529)
      (3224, 9394, 0.66931)
      (3225, 8625, 0.89467)
      (3226, 4812, 0.07344)
      (3226, 8663, 0.42030)
      (3227, 7599, 0.66969)
      (3228, 3194, 0.65285)
      (3229, 4153, 0.68726)
      (3229, 5742, 0.59950)
      (3230, 1774, 0.41926)
      (3231, 2344, 0.75069)
      (3231, 4937, 0.05126)
      (3232, 6031, 0.17421)
      (3232, 9624, 0.40324)
      (3233, 1103, 0.22985)
      (3234, 455, 0.41578)
      (3235, 5869, 0.10225)
      (3236, 3874, 0.72676)
      (3237, 6928, 0.22439)
      (3238, 2746, 0.82462)
      (3239, 8171, 0.62517)
      (3240, 8510, 0.83425)
      (3241, 1845, 0.56688)
      (3242, 1055, 0.02220)
      (3243, 6473, 0.14328)
      (3244, 4136, 0.97526)
      (3245, 5826, 0.02110)
      (3246, 8758, 0.32950)
      (3247, 7316, 0.65719)
      (3248, 2325, 0.35181)
      (3249, 450, 0.93511)
      (3250, 5277, 0.90568)
      (3251, 1207, 0.91642)
      (3251, 2830, 0.24841)
      (3252, 3111, 0.10426)
      (3253, 4271, 0.72795)
      (3254, 4533, 0.79080)
      (3255, 9470, 0.70503)
      (3256, 9803, 0.76522)
      (3257, 4613, 0.75951)
      (3258, 3039, 0.67631)
      (3259, 8036, 0.46329)
      (3260, 3856, 0.25750)
      (3261, 3966, 0.95830)
      (3262, 2632, 0.25105)
      (3263, 9099, 0.35377)
      (3264, 2929, 0.60743)
      (3265, 7538, 0.84569)
      (3266, 811, 0.36554)
      (3267, 9474, 0.12469)
      (3268, 5707, 0.06534)
      (3268, 6430, 0.10497)
      (3268, 8532, 0.33570)
      (3269, 4695, 0.78844)
      (3270, 1134, 0.22790)
      (3271, 8163, 0.99436)
      (3272, 3066, 0.18679)
      (3272, 7989, 0.91659)
      (3273, 5842, 0.59227)
      (3273, 6344, 0.15023)
      (3274, 590, 0.13055)
      (3275, 3102, 0.22229)
      (3276, 9065, 0.53873)
      (3277, 107, 0.49780)
      (3278, 4247, 0.19588)
      (3279, 299, 0.25875)
      (3280, 994, 0.86686)
      (3280, 4280, 0.51351)
      (3281, 9860, 0.15778)
      (3282, 3479, 0.15524)
      (3283, 7435, 0.08747)
      (3284, 9478, 0.50045)
      (3285, 3224, 0.26665)
      (3285, 6858, 0.60181)
      (3286, 9594, 0.83875)
      (3287, 5822, 0.14042)
      (3288, 918, 0.67627)
      (3289, 8432, 0.92278)
      (3290, 280, 0.24631)
      (3291, 1243, 0.84920)
      (3292, 8795, 0.88908)
      (3293, 5350, 0.50156)
      (3294, 6706, 0.14118)
      (3295, 5398, 0.45959)
      (3296, 2660, 0.37652)
      (3296, 9043, 0.44855)
      (3297, 200, 0.24862)
      (3298, 4460, 0.12158)
      (3299, 2168, 0.34463)
      (3300, 9954, 0.34730)
      (3301, 2387, 0.60713)
      (3302, 3547, 0.11069)
      (3303, 1613, 0.02749)
      (3304, 389, 0.14053)
      (3304, 9277, 0.90580)
      (3305, 3048, 0.89165)
      (3306, 7754, 0.19191)
      (3307, 1372, 0.39771)
      (3308, 8989, 0.87855)
      (3309, 4167, 0.56009)
      (3309, 8293, 0.78235)
      (3310, 8537, 0.97635)
      (3311, 6523, 0.38243)
      (3312, 5913, 0.03860)
      (3313, 6979, 0.94420)
      (3314, 822, 0.40090)
      (3315, 5297, 0.67521)
      (3316, 8314, 0.32480)
      (3317, 2211, 0.70675)
      (3317, 5668, 0.65268)
      (3318, 6981, 0.67316)
      (3319, 1917, 0.54512)
      (3320, 9766, 0.39823)
      (3321, 1319, 0.75962)
      (3322, 3587, 0.55068)
      (3323, 337, 0.34852)
      (3324, 792, 0.10222)
      (3324, 2918, 0.84649)
      (3325, 7598, 0.22484)
      (3325, 9821, 0.97728)
      (3326, 5627, 0.55103)
      (3327, 1563, 0.26644)
      (3327, 2547, 0.21262)
      (3328, 7568, 0.24808)
      (3328, 8178, 0.51624)
      (3329, 3259, 0.27021)
      (3330, 8826, 0.24421)
      (3331, 243, 0.43517)
      (3332, 6147, 0.23397)
      (3333, 2710, 0.80389)
      (3334, 781, 0.37823)
      (3335, 395, 0.80006)
      (3336, 5306, 0.83771)
      (3337, 7185, 0.48614)
      (3338, 2690, 0.43066)
      (3339, 3356, 0.98694)
      (3340, 6797, 0.35014)
      (3341, 3426, 0.11584)
      (3341, 4407, 0.06141)
      (3342, 1144, 0.62383)
      (3343, 7865, 0.89435)
      (3344, 628, 0.70403)
      (3345, 8968, 0.32357)
      (3346, 8711, 0.86058)
      (3347, 1224, 0.26854)
      (3348, 4138, 0.18036)
      (3349, 1647, 0.84973)
      (3350, 9282, 0.20865)
      (3351, 9156, 0.09798)
      (3352, 3180, 0.31478)
      (3352, 9921, 0.90837)
      (3353, 7933, 0.39154)
      (3354, 53, 0.74836)
      (3355, 6384, 0.19536)
      (3356, 3000, 0.89915)
      (3357, 4033, 0.40117)
      (3357, 9801, 0.30669)
      (3358, 4655, 0.74270)
      (3359, 4296, 0.95000)
      (3360, 6471, 0.37600)
      (3361, 5349, 0.53288)
      (3362, 9189, 0.62227)
      (3363, 4470, 0.26336)
      (3364, 3225, 0.56957)
      (3365, 3203, 0.54898)
      (3366, 6804, 0.70581)
      (3366, 7492, 0.56910)
      (3367, 6660, 0.32107)
      (3368, 6086, 0.93342)
      (3368, 9114, 0.55021)
      (3369, 688, 0.13862)
      (3369, 6409, 0.46804)
      (3370, 6532, 0.86372)
      (3371, 2529, 0.50491)
      (3372, 2661, 0.36777)
      (3373, 660, 0.00881)
      (3374, 1419, 0.39194)
      (3375, 4836, 0.23831)
      (3376, 5210, 0.90128)
      (3377, 9386, 0.59749)
      (3378, 7167, 0.67394)
      (3379, 5502, 0.07728)
      (3380, 7378, 0.06409)
      (3381, 2205, 0.23866)
      (3382, 9617, 0.98552)
      (3383, 6506, 0.57527)
      (3384, 2040, 0.58597)
      (3385, 4257, 0.60083)
      (3385, 5484, 0.62950)
      (3386, 9370, 0.48985)
      (3387, 1635, 0.28358)
      (3388, 5867, 0.59714)
      (3389, 2524, 0.35316)
      (3390, 7298, 0.81852)
      (3391, 9356, 0.31218)
      (3392, 8197, 0.96796)
      (3393, 1800, 0.37305)
      (3394, 3921, 0.86329)
      (3395, 9809, 0.12550)
      (3396, 3806, 0.41635)
      (3397, 4279, 0.38414)
      (3397, 7540, 0.05820)
      (3398, 744, 0.17911)
      (3398, 4016, 0.08451)
      (3399, 7893, 0.43377)
      (3400, 699, 0.89081)
      (3401, 6050, 0.28911)
      (3402, 5388, 0.07333)
      (3403, 2579, 0.80123)
      (3404, 6441, 0.06697)
      (3404, 8642, 0.65759)
      (3405, 5866, 0.21738)
      (3406, 3465, 0.65708)
      (3407, 7300, 0.05165)
      (3408, 2445, 0.72690)
      (3408, 6840, 0.49956)
      (3409, 4265, 0.43775)
      (3410, 1700, 0.77357)
      (3411, 1556, 0.19888)
      (3412, 9186, 0.29562)
      (3413, 2569, 0.23270)
      (3414, 4679, 0.46063)
      (3415, 462, 0.77343)
      (3416, 1706, 0.29710)
      (3416, 3815, 0.25678)
      (3417, 9895, 0.06385)
      (3418, 212, 0.93118)
      (3419, 7606, 0.80704)
      (3420, 2717, 0.26182)
      (3420, 5904, 0.74307)
      (3421, 1383, 0.54078)
      (3422, 6443, 0.59605)
      (3423, 3632, 0.54130)
      (3424, 3535, 0.33632)
      (3424, 8624, 0.86125)
      (3425, 5102, 0.89784)
      (3426, 5051, 0.14997)
      (3427, 4134, 0.47141)
      (3428, 5824, 0.50086)
      (3429, 3442, 0.91909)
      (3430, 3683, 0.48632)
      (3431, 9312, 0.17710)
      (3432, 2132, 0.03248)
      (3433, 3838, 0.30901)
      (3434, 9563, 0.64350)
      (3435, 5413, 0.35284)
      (3436, 3716, 0.17747)
      (3437, 6973, 0.18525)
      (3437, 7094, 0.13315)
      (3438, 690, 0.64536)
      (3439, 6421, 0.72468)
      (3440, 2003, 0.97232)
      (3441, 3837, 0.74178)
      (3442, 4203, 0.71302)
      (3443, 3551, 0.52507)
      (3444, 1057, 0.74337)
      (3444, 6364, 0.12871)
      (3445, 3740, 0.30027)
      (3445, 5840, 0.84406)
      (3446, 7882, 0.43848)
      (3447, 7503, 0.91754)
      (3448, 163, 0.21934)
      (3449, 692, 0.05753)
      (3450, 8857, 0.63385)
      (3451, 1538, 0.07191)
      (3452, 1104, 0.97139)
      (3453, 3600, 0.94831)
      (3453, 5269, 0.43961)
      (3454, 7605, 0.41940)
      (3454, 8300, 0.53581)
      (3455, 4416, 0.32372)
      (3455, 8468, 0.81870)
      (3456, 2808, 0.77406)
      (3457, 5870, 0.18412)
      (3458, 7966, 0.97548)
      (3459, 6798, 0.16853)
      (3460, 3546, 0.33856)
      (3461, 7259, 0.86178)
      (3461, 8645, 0.75035)
      (3462, 8427, 0.22873)
      (3463, 2146, 0.81994)
      (3464, 3444, 0.87643)
      (3465, 8184, 0.17464)
      (3466, 6244, 0.87821)
      (3467, 2896, 0.37381)
      (3468, 6588, 0.94781)
      (3469, 3815, 0.12475)
      (3470, 1454, 0.93962)
      (3471, 3818, 0.62578)
      (3472, 7309, 0.88366)
      (3473, 9009, 0.72516)
      (3474, 1638, 0.12755)
      (3475, 4368, 0.38916)
      (3476, 3463, 0.82083)
      (3477, 6007, 0.06728)
      (3478, 390, 0.49319)
      (3479, 1908, 0.36721)
      (3479, 5321, 0.29730)
      (3480, 6967, 0.32643)
      (3481, 7713, 0.66597)
      (3482, 3700, 0.54234)
      (3483, 7255, 0.57651)
      (3483, 9101, 0.06600)
      (3484, 1680, 0.30142)
      (3485, 6924, 0.69890)
      (3486, 4824, 0.52024)
      (3486, 8516, 0.48595)
      (3487, 5575, 0.72883)
      (3488, 1798, 0.14795)
      (3489, 1504, 0.65484)
      (3490, 724, 0.70689)
      (3491, 2967, 0.74347)
      (3492, 9616, 0.61134)
      (3493, 2694, 0.48773)
      (3494, 9575, 0.67979)
      (3495, 7668, 0.73316)
      (3496, 6190, 0.11004)
      (3497, 8841, 0.05883)
      (3498, 9717, 0.68794)
      (3499, 7919, 0.97198)
      (3500, 6719, 0.26684)
      (3501, 5461, 0.92423)
      (3502, 3283, 0.78535)
      (3503, 327, 0.78074)
      (3504, 9940, 0.42480)
      (3505, 2640, 0.75409)
      (3506, 1853, 0.22169)
      (3507, 8679, 0.76490)
      (3508, 2413, 0.08444)
      (3509, 9657, 0.95308)
      (3510, 1746, 0.14049)
      (3511, 9202, 0.29574)
      (3512, 3101, 0.08845)
      (3513, 6884, 0.61913)
      (3514, 5117, 0.98936)
      (3515, 8694, 0.85097)
      (3516, 6178, 0.07635)
      (3517, 9216, 0.38799)
      (3518, 1755, 0.95414)
      (3519, 3607, 0.68995)
      (3520, 9008, 0.65399)
      (3521, 394, 0.13947)
      (3522, 6457, 0.34863)
      (3523, 5769, 0.49650)
      (3524, 3155, 0.52562)
      (3524, 6242, 0.64161)
      (3524, 9360, 0.84790)
      (3525, 4504, 0.23966)
